n,gamma,perceptron_weights,svm_weights,perceptron_error,svm_error,svm/percp
810,2.109608644022971,[ 0.60476887 -0.00478979],[-0.81727422 -0.4925528 ],0.0,0.46296296296296297,1.5777847582554747
810,0.00020940237460625126,[-19.04861429  21.30374425],[-1.73073018  2.29811188],0.0,0.12962962962962962,0.100669687453636
810,0.17462528456599105,[-0.21796255 -0.66582743],[-0.14953037 -0.31493249],0.0,0.47530864197530864,0.49761743585553375
810,5.9261110769947096e-05,[19.23124103  2.32071248],[2.92335218 0.1480484 ],0.0,0.06172839506172839,0.1511091269271936
810,0.15160901257266662,[0.51112905 0.3104906 ],[ 0.0313523  -0.10634009],0.0,0.5246913580246914,0.18538015786122033
810,1.5877118301073576,[0.07036681 0.10806597],[0.23772464 0.50238276],0.0,0.42592592592592593,4.309900200491241
810,0.0015615017305746159,[14.27087446 15.70031985],[1.44906838 1.14888637],0.006172839506172839,0.30864197530864196,0.0871593627621712
810,0.0020173591046282837,[-3.45769101  7.04804384],[-0.65634349  0.82827679],0.0,0.3888888888888889,0.1346155921824539
810,0.03127150011454751,[-0.91283761 -0.59015863],[ 0.64347179 -0.21205606],0.0,0.5308641975308642,0.6232893736866095
810,0.0002532628895513727,[23.50105213 -4.30675943],[ 1.30347205 -0.47536928],0.0,0.36419753086419754,0.05807069121275254
810,0.00022153325416812648,[12.23129061 12.31393315],[2.1089471  2.09229248],0.006172839506172839,0.06172839506172839,0.17116359644613194
810,0.0015153493447543004,[-3.32748275  0.77473407],[-1.33969738  0.08174337],0.0,0.42592592592592593,0.39285692432865565
810,0.6325171225938333,[-0.4673489  0.5240993],[-0.07976182  0.36047339],0.0,0.5493827160493827,0.5257598296125652
810,0.0024902840213385435,[-9.54685283 -8.59165674],[-1.51227865 -1.40357841],0.0,0.24691358024691357,0.16064412134419753
810,0.0020668850848717963,[-8.63677281  4.94889807],[-1.96275265  0.99811633],0.0,0.16666666666666666,0.22121001955388622
810,0.000248512198558141,[  3.28526388 -13.51058066],[ 0.27692767 -1.74314524],0.0,0.29012345679012347,0.12693980699693672
810,2.783313056275987e-05,[ 1.29032596 12.87295076],[-0.07193906  1.1573658 ],0.006172839506172839,0.4876543209876543,0.08963116889398685
810,0.6045915457661599,[-0.18311389 -0.43793777],[-0.59025189 -0.37299138],0.0,0.5432098765432098,1.4709438823667875
810,0.22317799267049343,[-0.00754393  0.53142702],[0.18510942 0.2500956 ],0.0,0.4382716049382716,0.5854369573806176
810,0.0008492705628888178,[-12.4486249  -11.61417066],[-1.97727    -1.93087629],0.0,0.12962962962962962,0.1623283409067179
810,1.3405699506496747e-05,[-10.02776414  30.7146612 ],[-0.45609945  1.56517141],0.0,0.30246913580246915,0.05045695923524303
810,0.0013313323722806015,[11.96999173 -1.37048079],[ 1.31476039 -0.24838656],0.0,0.38271604938271603,0.11105546210939868
810,0.006518770389476528,[ 1.16190451 -0.81509189],[ 0.69061137 -0.65475438],0.0,0.47530864197530864,0.6705127518401982
810,0.0022349497950885757,[ 2.7737077  -1.69041936],[ 0.67133936 -0.87269187],0.0,0.41358024691358025,0.33896636038195294
810,0.0024064825877701222,[8.84273564 9.38336347],[0.69959255 0.84122977],0.0,0.3888888888888889,0.08485843472965231
810,0.011613398549552149,[1.94515309 3.38024168],[-0.22147523  0.3837612 ],0.0,0.5,0.1136127183762096
810,7.928381789040985e-05,[ 0.15613817 -6.19066182],[ 0.14125246 -2.93463477],0.0,0.024691358024691357,0.47444010021782335
810,0.0001771094605609582,[ 10.99241875 -10.83817789],[ 2.22427086 -1.99150834],0.0,0.037037037037037035,0.193402620512012
810,0.004660744647152093,[-14.59801309  -1.49684847],[-0.63006426 -0.56049817],0.0,0.4506172839506173,0.05746618715943108
810,0.00058699980919366,[-2.37950724 -5.34564915],[-0.3400722  -0.87816315],0.0,0.47530864197530864,0.16093975160111343
810,0.0002557032728473452,[ 4.11935506 -7.49220359],[ 0.95784623 -2.09823375],0.006172839506172839,0.2037037037037037,0.26976947384160066
810,0.29959991348653936,[0.58047619 0.26116374],[-0.55363829  0.33729923],0.0,0.48148148148148145,1.0184969236108068
810,2.63098405877214e-05,[ -9.52777522 -11.61918894],[-1.27342567 -1.96084753],0.0,0.2222222222222222,0.15559995727221332
810,0.0014154021149747622,[4.95875808 4.01610351],[1.1791569  0.62283688],0.0,0.43209876543209874,0.20898341197368264
810,0.0030072022267519155,[-2.26186408 19.47109884],[-0.24158329  2.96808073],0.0,0.012345679012345678,0.15191771730444417
810,0.0006618595721753519,[-6.88507944 11.39021549],[-0.90667236  1.55808371],0.0,0.2345679012345679,0.13544417280975077
810,0.5162131151206395,[-0.06475541  0.34211626],[ 0.06837398 -0.47495099],0.0,0.4876543209876543,1.3781161700009612
810,0.000712351482727075,[-5.2227402  -7.23062948],[-0.64448238 -0.58297885],0.006172839506172839,0.49382716049382713,0.09742997135400759
810,3.9968566894476742,[-0.1913614   0.64702462],[-0.34018527 -0.47731469],0.0,0.5432098765432098,0.868697515806978
810,2.427285373862529,[-0.74048521  0.03318035],[0.18539309 0.19423124],0.0,0.48148148148148145,0.36224696585451927
810,0.07293934007268851,[ 0.5653136  -0.35147014],[0.25295431 0.15082315],0.0,0.49382716049382713,0.4424226054758046
810,0.00033096393036743493,[  9.07115222 -38.857268  ],[ 0.20618887 -1.16062676],0.006172839506172839,0.36419753086419754,0.02954233474681308
810,1.3937310287047189,[-0.33150429 -0.47138058],[ 0.48986459 -0.462116  ],0.0,0.5061728395061729,1.1686016888738082
810,1.9805335471812907e-05,[ 4.90144857 -5.91244601],[ 1.50841193 -2.00133815],0.006172839506172839,0.19753086419753085,0.3263215946116445
810,8.447090127442614e-05,[-8.36160041 -5.55228259],[-1.83235279 -1.25615338],0.006172839506172839,0.2777777777777778,0.22133638834548988
810,0.0010059687879605415,[16.65465214  3.88872632],[2.91541099 0.36252137],0.006172839506172839,0.030864197530864196,0.17177856820006
810,0.0014463920413908208,[ 6.73887037 -6.29018196],[ 1.30189904 -0.76117333],0.0,0.3333333333333333,0.1635954234043435
810,0.00029800098412849656,[ -1.62261826 -11.08148853],[-0.22654679 -1.79318763],0.0,0.2839506172839506,0.16138368590035881
810,0.00024893967727190105,[-17.30894619  -6.61434375],[-1.13743541 -0.32248996],0.0,0.4012345679012346,0.06380403799187279
810,0.016760109067560803,[2.75042327 3.518386  ],[0.34983491 0.89570711],0.0,0.4876543209876543,0.2153228015990583
810,0.005127175039761883,[-7.12948825 -2.40976141],[-2.64402819 -0.91773723],0.006172839506172839,0.1111111111111111,0.3718939975642456
810,0.00028473069089248013,[36.1335408  53.95296798],[1.39140576 2.10937906],0.0,0.18518518518518517,0.03891510461620351
810,1.1962789169765682,[ 0.22174178 -0.10614518],[0.03969332 0.63390676],0.0,0.48148148148148145,2.5836072506742234
810,0.215937447378712,[0.40253392 0.12086139],[-0.52769181  0.06133369],0.0,0.5123456790123457,1.2640040257716905
810,0.0006152891480319144,[20.2508895  -4.63708095],[ 1.47818867 -0.2007611 ],0.0,0.2777777777777778,0.07180548228249228
810,0.001471427358458763,[15.81329623 11.26395674],[2.0394246  1.19580835],0.0,0.1419753086419753,0.12177014007054607
810,0.00027376295499239526,[-0.95361237 -1.89457228],[-0.44703292 -0.84019392],0.006172839506172839,0.5555555555555556,0.44870424679837057
810,0.005297511594162285,[-9.80363922 -5.07060819],[-0.41673943 -0.99767449],0.0,0.42592592592592593,0.0979599420288075
815,2.6384204484173956,[0.51882561 0.16609266],[-0.21586796  0.42949353],0.0,0.5521472392638037,0.8823851471309682
815,9.275244785282107e-06,[ -1.98600288 -27.21515042],[-0.18015038 -1.42552702],0.006134969325153374,0.3128834355828221,0.05265649883490639
815,0.001411852053512695,[-7.76637794 13.24922225],[-0.9180277   1.27701894],0.0,0.32515337423312884,0.10240820673423544
815,0.0010821323469346763,[-29.68828877  11.40012352],[-2.77455598  0.99555058],0.0,0.04294478527607362,0.09269144098101798
815,0.005550052729607296,[-0.574666    1.59089505],[ 0.11567064 -0.03404215],0.006134969325153374,0.4785276073619632,0.07128326539217011
815,0.0018415856830919781,[-4.4026532  -4.31594608],[-0.00700658 -1.07455199],0.006134969325153374,0.4662576687116564,0.1742944139411723
815,0.0033746942984454083,[-5.1945461  -7.88265267],[-0.8532702  -1.23349754],0.0,0.4171779141104294,0.1588784144444451
815,0.0015168133859442318,[10.21754    -4.81734798],[ 0.82454526 -0.87564428],0.012269938650306749,0.4294478527607362,0.10647425594413383
815,0.0005314509700410306,[-7.01459419  6.24482978],[-1.27976948  0.65648739],0.0,0.2822085889570552,0.15315016458063946
815,0.0038693550512548824,[-6.35302823  2.56551183],[-0.84741915  0.49038922],0.0,0.49079754601226994,0.14290068539828982
815,0.001369578544309325,[-12.62186805 -13.30693728],[-1.96990983 -2.17634256],0.0,0.06134969325153374,0.160051334116116
815,2.1078104890832066,[ 0.37028831 -0.14417345],[0.41371334 0.66155229],0.0,0.4601226993865031,1.9635894236234532
815,0.0002458972005661056,[ 1.72468162 -2.45293488],[ 0.92360045 -0.9289566 ],0.0,0.4049079754601227,0.4368620879564384
815,0.0004909761180437229,[-12.46640699 -13.08458195],[-1.20842151 -1.25160222],0.0,0.3374233128834356,0.09626566370185179
815,0.0006052259606052444,[-12.56006188  -1.28568743],[-1.27199781 -0.00988339],0.0,0.3374233128834356,0.10074980526855297
815,0.004849724848072165,[ 3.03345964 -6.04221442],[ 0.81153539 -0.97929901],0.0,0.3374233128834356,0.18811829538121316
815,7.33849377009412e-05,[-11.23844082  -2.46030354],[-0.93340265 -0.2798213 ],0.0,0.44171779141104295,0.08470040827388858
815,2.5547461688286517,[-0.82447461 -0.40158572],[-0.14518394 -0.76725902],0.0,0.5337423312883436,0.851482167955156
815,0.0015102970417275802,[1.73889712 1.84702207],[0.32111323 0.38120078],0.0,0.5276073619631901,0.19647948655498765
815,0.006766168608246198,[ 2.26561936 -2.34810804],[ 0.48640037 -0.74143227],0.0,0.3803680981595092,0.27176265176801845
815,0.0006371026631454698,[-20.49739956  -2.52606337],[-2.61054506 -0.38836201],0.006134969325153374,0.15950920245398773,0.12779464319773626
815,0.0007697558494209818,[-9.42567717  6.35044213],[-0.84684907  0.82126429],0.0,0.44171779141104295,0.10379544073519797
815,0.0029409171185814393,[-10.90723208  13.85679285],[-1.49286991  2.0377661 ],0.0,0.17791411042944785,0.14324662328299856
815,0.0009701327375604946,[-7.26489694 -6.80153545],[-1.90759892 -1.54008602],0.012269938650306749,0.2147239263803681,0.24635513736867096
815,0.0018067946265041958,[21.37996727 22.13587054],[2.12509148 2.33836859],0.0,0.049079754601226995,0.10267247196388918
815,0.12649745479753005,[-0.27170562  0.21247652],[ 0.76549027 -0.31067725],0.0,0.43558282208588955,2.395139640968075
815,1.870284990817778,[0.64993385 0.35712727],[-0.04756069 -0.01571092],0.0,0.5030674846625767,0.06754207902019427
815,0.002314140912093427,[3.00318353 7.92036898],[0.30048424 1.31005276],0.006134969325153374,0.36809815950920244,0.15867460074446646
815,0.002257291749202267,[3.02368064 7.29790736],[0.82109175 2.43989612],0.0,0.1165644171779141,0.3258878914408551
815,0.40978922850925004,[0.05487607 0.61203538],[-0.20916015 -0.44870622],0.0,0.49693251533742333,0.8056443002737631
815,0.0010691010251107037,[-4.91295631  5.93309004],[-0.83842182  1.37523727],0.012269938650306749,0.3803680981595092,0.20909089687409446
815,0.00040299605332341825,[ 9.90775    -1.15528433],[ 1.20097726 -0.10097973],0.006134969325153374,0.4110429447852761,0.12082503958506782
815,3.899348688485454,[-0.34871442 -0.38123674],[-0.27435688  0.58925957],0.0,0.5398773006134969,1.2580652666298513
815,0.0009769225063313975,[ 26.95609886 -31.44547786],[ 1.80428501 -1.70419444],0.0,0.1901840490797546,0.059922737512657795
815,0.0016236490859083703,[ -5.23135589 -12.30558988],[-0.61408254 -1.51145302],0.0,0.34355828220858897,0.12200936040601987
815,0.0025362773949927516,[-4.90421077  9.27458439],[-0.32465671  1.18848549],0.0,0.4294478527607362,0.11743259073841991
815,0.004840861725531206,[ 5.74939016 -5.45887632],[ 0.75532744 -0.9001946 ],0.0,0.48466257668711654,0.1482200951749286
815,8.435625757726033e-05,[  5.48263054 -13.57731642],[ 0.28395164 -1.49895961],0.0,0.4110429447852761,0.10419105767308218
815,0.49714833055189617,[ 0.31164804 -0.48181359],[ 0.32994711 -0.01502525],0.0,0.4662576687116564,0.57559744841762
815,0.005489473247183372,[-25.46469677   6.83853602],[-1.03075138  0.26936342],0.0,0.43558282208588955,0.040405353179562335
815,0.3926097116836185,[-0.39938677  0.65657094],[-0.08799048  0.38315109],0.0,0.49693251533742333,0.5115469012881295
815,0.0005612413385174608,[21.07811332 17.44127675],[2.12103602 1.39952515],0.0,0.19631901840490798,0.0928836901960558
815,0.002675880210650303,[10.373425   -2.70126157],[ 2.51511983 -0.66341302],0.0,0.09202453987730061,0.24265833241411633
815,0.0004679152891357721,[ 2.04032111 -7.78971614],[ 0.42691366 -1.16807635],0.0,0.5030674846625767,0.15444253638393696
815,0.4890831666571704,[-0.39700458  0.0462116 ],[-0.6733455  -0.41789998],0.0,0.49079754601226994,1.9827768971511601
815,0.00017464125524207984,[24.59552489 -6.03020037],[ 2.37925507 -0.409549  ],0.0,0.15337423312883436,0.0953344532836144
815,0.004145253510837309,[-6.94885099  8.79657277],[-0.57143791 -0.05146358],0.0,0.5337423312883436,0.05118160461018374
815,0.00014729403498606286,[10.12614272 -5.34074875],[ 1.57622718 -0.48643754],0.0,0.31901840490797545,0.14409016485522383
815,0.0008622034484524584,[ 7.53770272 -6.07890626],[ 1.27666064 -1.12396376],0.0,0.27607361963190186,0.17565231928119754
815,0.0015040207200326017,[-4.71405072 -6.15765586],[-0.82198256 -0.55803337],0.0,0.4539877300613497,0.1281129169176849
815,0.000790606210250563,[-2.70631723  5.63727399],[0.34393404 0.71775839],0.0,0.6012269938650306,0.12727911568097636
815,0.0006713916240661381,[  4.30717676 -11.15594831],[ 0.6760675  -0.70695855],0.0,0.4294478527607362,0.08179845262410229
815,2.1483160953827976,[0.2463468  0.31415478],[-0.44027131 -0.79131304],0.0,0.5214723926380368,2.268266427771905
815,0.0020701186462957414,[11.93557302 -0.76468976],[ 1.78932024 -0.14798276],0.0,0.22699386503067484,0.15011894098263598
815,0.36727298132034153,[-0.01158619  0.41042986],[-0.88079513  0.34800668],0.0,0.5214723926380368,2.30654638708103
815,0.0014963735531231172,[8.6599563  7.97152479],[0.65747894 0.96192217],0.0,0.43558282208588955,0.09899058626101809
815,0.000266883148381071,[ 7.23776473 -2.58512283],[ 1.0748779  -0.37313419],0.006134969325153374,0.43558282208588955,0.14804368932628117
815,1.6163289057503807,[-0.11996103  0.30500955],[0.46646824 0.15197208],0.0,0.5276073619631901,1.4968620942456397
815,0.07474395072501182,[-0.43984927  0.66002282],[-0.12156022  0.70729502],0.0,0.4662576687116564,0.9048213079593912
815,6.015444822505166,[-0.09681132  0.11379925],[-0.05720335 -0.08752181],0.0,0.5337423312883436,0.699813319155768
815,0.0011228054993898768,[-9.58296086  8.4674758 ],[-1.06118088  0.70999278],0.006134969325153374,0.44785276073619634,0.09984338585876498
815,0.005155295743669152,[ 4.56276439 -2.31287018],[ 0.84880574 -0.73497834],0.0,0.4233128834355828,0.21948907854926258
815,0.000524131620457097,[  0.72045283 -15.77741265],[ 0.15838758 -1.92860252],0.0,0.2147239263803681,0.12252205864101258
815,0.0027683006040775454,[9.91151273 6.79153875],[1.26363325 0.76154366],0.0,0.4294478527607362,0.1227928227653763
815,0.004397861040425341,[-12.4337018    8.10904691],[-1.04657562  0.90611558],0.006134969325153374,0.32515337423312884,0.09325651224360823
815,0.22119595764989652,[-0.59573698  0.19816989],[ 0.01128089 -0.1085014 ],0.0,0.5214723926380368,0.17375053919001712
815,0.051846117375180856,[ 0.38637393 -0.43850295],[-0.00377591 -0.68097694],0.0,0.48466257668711654,1.1651972243770532
815,0.0009145118394128461,[ 1.95865071 16.7799847 ],[0.30915387 2.35594543],0.0,0.12883435582822086,0.14065085377820716
815,0.0772717220931225,[0.17604779 0.26630661],[0.12579504 0.43959856],0.0,0.5276073619631901,1.4323015265098078
815,0.0003880466833172711,[ 1.00834341 29.61138759],[-0.01078483  2.69884235],0.0,0.07975460122699386,0.09108997287743517
815,0.5404781612175392,[-0.25028486 -0.49437585],[-0.67573985 -0.04538409],0.0,0.5030674846625767,1.2222281340973227
815,0.0011474595075619434,[ 6.80410509 -6.38280917],[ 0.77474153 -0.8525376 ],0.0,0.4171779141104294,0.1234789946546895
815,0.0011778409735529382,[  1.05737195 -14.56705674],[ 0.05214774 -2.94899948],0.0,0.03680981595092025,0.20194340386913895
815,0.000424333373290808,[ 15.02556163 -11.61257153],[ 2.56361234 -1.55937999],0.0,0.04294478527607362,0.15801117479225227
815,0.004732581236521539,[ -6.79878557 -10.12793306],[-1.41672021 -1.96608812],0.006134969325153374,0.17791411042944785,0.19866248546878781
815,0.0026607356928776307,[ 0.60631745 -4.39629778],[ 0.75142032 -0.49880281],0.006134969325153374,0.49693251533742333,0.20322788179537316
815,0.14033430499622154,[0.19945037 0.18327674],[0.3521183  0.54657338],0.0,0.4294478527607362,2.400323286628469
815,0.0020606754082364027,[-11.58834172   8.32613027],[-1.32377912  0.75798135],0.0,0.32515337423312884,0.10690239529759722
815,0.0027457325551912674,[-4.38846638 -5.60656904],[-0.97421192 -0.81626826],0.006134969325153374,0.3987730061349693,0.17851179662656955
815,0.0022118020462475276,[-3.90276994 13.62347416],[-0.52856722  1.70213673],0.0,0.3558282208588957,0.12576791523836142
815,0.5724954864006178,[-0.07464587  0.28816885],[ 0.26609531 -0.21898783],0.0,0.5030674846625767,1.1576839717663434
815,0.0018765153809363725,[-10.96761331   8.76676506],[-1.9031455   1.31100246],0.006134969325153374,0.19631901840490798,0.16459101749332136
815,0.001619345076167197,[-3.96799013  8.74835733],[-0.85481945  2.73680314],0.006134969325153374,0.05521472392638037,0.29847400098658666
815,0.005916095455413441,[3.99130245 6.4162535 ],[0.58560429 0.7450325 ],0.0,0.5153374233128835,0.12540823808324886
815,0.002622151140935341,[5.19830471 3.23444145],[1.45711311 0.84395466],0.006134969325153374,0.2331288343558282,0.2750345262959278
815,0.5188864820573813,[-0.08383107  0.14493788],[-0.53290999  0.11694064],0.0,0.49693251533742333,3.258507575781564
815,0.0013269377311480792,[ 6.71516677 -8.8996476 ],[ 1.23254143 -1.59446762],0.0,0.3128834355828221,0.18076393531325546
815,0.006790393039864563,[6.05934634 1.01706694],[0.5523531  1.03778854],0.006134969325153374,0.49693251533742333,0.19134208623194868
815,0.0001667630921883981,[ 7.94652206 -3.18588813],[ 0.77126013 -0.75645657],0.0,0.44785276073619634,0.12618415744417577
815,1.3103958961564752,[0.17590664 0.40059963],[ 0.32732319 -0.22558482],0.0,0.49693251533742333,0.9085965169543261
815,0.0002702804441215322,[ 2.09563299 10.31109236],[0.24864538 1.3701484 ],0.0,0.4049079754601227,0.13234562004956194
815,0.0070535287933605004,[ 4.10309678 -2.25541657],[ 0.24477419 -0.188995  ],0.0,0.5153374233128835,0.06604834382947573
815,0.006423495377285006,[-2.48838377 -3.86198615],[-0.29166466 -1.08234742],0.0,0.4233128834355828,0.24399207847706533
